wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
57835.212109,65359.94459499999,81346.314561,66585.566366
58227.488301,59382.964959000004,81608.367061,79735.53931
82871.026606,81823.216753,58300.130347000006,63258.548604999996
70888.618534,71722.841426,67174.91751,72256.59583
86713.173525,82107.036149,58856.225031,58048.774836
65359.94459499999,72374.02643900001,57432.180712,60990.37338799999
46381.818445,62398.587655,67980.818374,77867.155896
48672.889743,43002.047924,41883.533158,37518.105833
83320.50371599999,48488.875695,48488.875695,41024.914524
59382.964959000004,58687.67559700001,55858.650207000006,54147.54204300001
90220.150552,73742.127165,69483.765459,70282.782148
54954.004352,61696.559027,57354.587654999996,54743.965804
75490.137512,77179.430065,65982.793693,71722.841426
83186.988481,76368.940225,70394.201959,69483.765459
77352.473291,82573.301619,61032.508388,57387.002044
93900.84651999999,79735.53931,61593.80959600001,57668.998823999995
67399.322916,62225.803439,60761.013918,62909.663648999995
64401.337438,88986.688758,59382.964959000004,81346.314561
85540.738849,86951.65896900001,59354.43157,60691.062717999994
91793.168892,93701.0317,71051.332711,84813.34446000001
69369.73911,68430.541751,64725.846879,68430.541751
64037.027173,70394.201959,66333.110123,72905.785876
79735.53931,58763.046475,56886.432407,53659.854585999994
64791.59267,67521.411133,68186.614621,76368.940225
29361.934651,36856.188780000004,82871.026606,79936.69424800001
78270.07479700001,74174.221136,53597.160776000004,54807.235433
80975.064805,80846.077615,52327.504834,59354.43157
71051.332711,64696.100255,68331.31269,66333.110123
60691.062717999994,53348.222427,47527.510093000004,40978.395997
70539.525585,72005.241605,65706.91266399999,71290.01655999999
85921.763746,92079.977308,56574.471708,60199.934998000004
44995.922783,61032.508388,77989.71012,76193.12167200001
70157.306683,68331.31269,54184.111781,53792.293711000006
60016.76453,60016.76453,59741.16111,61288.761612
70394.201959,78929.759441,63968.781202,65140.071057
33407.003963,43886.188609,49034.454725,44307.028024
44255.67332,54665.504313,75244.246181,78682.626347
75794.336751,78682.626347,63061.071094,65706.91266399999
64321.603586000005,55080.105657,58957.05033400001,51762.503406
83813.16184799999,85009.37193,79245.21096299999,88086.894243
80152.46177600001,73620.34497,67296.22409599999,70394.201959
60512.218695999996,60134.245048,64480.253247,56574.471708
56407.402390999996,56407.402390999996,54067.766918999994,64401.337438
81346.314561,76740.116839,58595.15910999999,64223.401398
74040.700171,71852.23582,61096.17914,59184.784984000005
62398.587655,60835.863312999994,68674.485913,57835.212109
37401.784568,39479.120894,57387.002044,54460.767374999996
58258.689969,61807.807609999996,70888.618534,78270.07479700001
67296.22409599999,70040.28707699999,64321.603586000005,75794.336751
76740.116839,67894.830195,52513.804839000004,57432.180712
64111.320319000006,64546.91658,54393.83584500001,63061.071094
62684.299398,72143.79165,62290.61759200001,73454.330017
76193.12167200001,83320.50371599999,73620.34497,87126.255008
22089.036347,20586.481493,109746.16457,72143.79165
59027.013233000005,67296.22409599999,60016.76453,71527.698697
73620.34497,70888.618534,61889.512973000004,63888.74109
30837.165795,42191.197944,92410.213936,76740.116839
65911.332445,70282.782148,63712.139567,61889.512973000004
62962.111713000006,63647.421160000005,58488.738433000006,58227.488301
70739.159726,74040.700171,60266.085716999994,67174.91751
50982.437127,54147.54204300001,46300.436654000005,43532.150165
64592.835638000004,74952.951145,51079.159427,64037.027173
65140.071057,69565.546294,61288.761612,60761.013918
73327.47124000001,82871.026606,47966.150693,51374.056407
45839.085025,46764.662309,47673.30671600001,51512.983033
73175.13454700001,43532.150165,58428.113057,52197.076827
53869.12170599999,56127.498265999995,59184.784984000005,62489.089038
62745.646560999994,62909.663648999995,60199.934998000004,63647.421160000005
74174.221136,70739.159726,61228.23956,72565.447324
70040.28707699999,67031.252348,52626.563266,58137.115197
72700.830447,65561.613183,53131.766810999994,58595.15910999999
72565.447324,69762.168313,57835.212109,59658.449988
30217.007416,36616.35767,100712.834176,66253.847755
68090.31936,59658.449988,38568.213922,39651.07309599999
64696.100255,66874.451289,63167.936939,64696.100255
46083.024508,48696.833329,45618.580884,44145.642719999996
66333.110123,73071.350822,57537.148703,66769.270242
59741.16111,56953.77607400001,51876.995275,55858.650207000006
54100.507828,66769.270242,65842.31336,64592.835638000004
58828.493259999996,62962.111713000006,65459.194795,64546.91658
61177.316591999996,59553.93517699999,72005.241605,68090.31936
66874.451289,74582.179938,69762.168313,73896.40065200001
69483.765459,65140.071057,60575.93788299999,62398.587655
75578.865816,76193.12167200001,55190.199872000005,58300.130347000006
60990.37338799999,51199.592891,46422.002779,48898.255847
43605.199601,54307.294012000006,65019.69950100001,65359.94459499999
40246.298096,47673.30671600001,78270.07479700001,68186.614621
56702.70496,63452.496595,66585.566366,69565.546294
65655.778731,65842.31336,47100.818345,57303.565231
42801.346594999995,45744.05459,46671.851378,46927.162498000005
45028.181238000005,48112.081674,50600.091503,50247.748829000004
64725.846879,63968.781202,57668.998823999995,66092.588227
61807.807609999996,70157.306683,62092.853864000004,70739.159726
55480.620783,55190.199872000005,56333.53387,55420.404984
59658.449988,58557.900438000004,53475.80373,58856.225031
62160.817016999994,65655.778731,61483.303266999996,71376.433724
68430.541751,61593.80959600001,62398.587655,59949.738775
30235.924074,34033.986080999995,99070.615441,89314.046782
67521.411133,66585.566366,59027.013233000005,62092.853864000004
54205.14953899999,69483.765459,61357.917666999994,67609.428663
56243.676682000005,54067.766918999994,72700.830447,70539.525585
49505.831312,50198.900795,54205.14953899999,50550.878302
70282.782148,64111.320319000006,70282.782148,68577.51412400001
48867.368811,50684.934610000004,34416.845021,36264.605045
26224.058899000003,35149.331394,102521.391273,68851.52112800001
58428.113057,52947.347519999996,55373.403954,68674.485913
67751.468393,50812.905127,54807.235433,55190.199872000005
63647.421160000005,58828.493259999996,53272.321811,53961.940449
52947.347519999996,63258.548604999996,48934.608636000004,53821.733142000005
73742.127165,72256.59583,59278.850763999995,65911.332445
46608.528342,50474.474328,53916.960624,50198.900795
51653.580957,47595.008746,50017.845408,42483.391961
47270.152548,41968.653198,58227.488301,51040.840929
55949.391721,61357.917666999994,56953.77607400001,55713.217140999994
41734.147584,40440.757863,38841.760201000005,39254.52847999999
55897.798835,54264.10756399999,47557.812899,50982.437127
67031.252348,74776.329172,53405.94791,58093.410518
25070.01755,31487.802052000003,73896.40065200001,74776.329172
29109.336446,36320.346919,37383.694605000004,36675.513829999996
61483.303266999996,59278.850763999995,55759.660644,62290.61759200001
65561.613183,48898.255847,57895.396788,55949.391721
84552.546346,83510.54734199999,53093.966136,54352.61683199999
52285.827742,47527.510093000004,45924.961323,46035.035600999996
62489.089038,62160.817016999994,58048.774836,62600.038514
60575.93788299999,59462.178408,61177.316591999996,59741.16111
76601.868722,65459.194795,63888.74109,62016.28698700001
48744.63814,62092.853864000004,60990.37338799999,66874.451289
63888.74109,57617.320822,49603.919685,56407.402390999996
38616.521762000004,51560.885962,93900.84651999999,95217.817157
67894.830195,64725.846879,59462.178408,61032.508388
67609.428663,64037.027173,60512.218695999996,60627.329573999996
69762.168313,60627.329573999996,62962.111713000006,63452.496595
55619.834326,52626.563266,60835.863312999994,64725.846879
65242.539336,62745.646560999994,57303.565231,60512.218695999996
60266.085716999994,64480.253247,58557.900438000004,59462.178408
44637.375339000006,47749.907478,33226.727383000005,31441.809377999998
53524.117429,59797.947065,51597.746613,61945.40904099999
35697.714878,47787.170239,56061.137738,49190.517556
67174.91751,69369.73911,54578.603642999995,59553.93517699999
78682.626347,64918.110198,48072.71808,48581.020727999996
59462.178408,67751.468393,77867.155896,67031.252348
66769.270242,69899.954209,53792.293711000006,58828.493259999996
48488.875695,48337.179858,65655.778731,61357.917666999994
61405.818236,60357.533028,55992.77529,56810.79809899999
69133.389067,68186.614621,57778.62744,65459.194795
66188.857155,63712.139567,52492.507664,58687.67559700001
40930.721058,42801.346594999995,44425.632708000005,43198.596208999996
66092.588227,60905.373074,52865.260728,57955.923096
68577.51412400001,60761.013918,38072.760253,31939.494692999997
22824.884633,27410.710476,85921.763746,62225.803439
26021.196055,32452.925147,75490.137512,70157.306683
61096.17914,58258.689969,50765.387702,61405.818236
64480.253247,64791.59267,54954.004352,54954.004352
35915.937744999996,33261.151876,69133.389067,63785.814743
63061.071094,64592.835638000004,58763.046475,67521.411133
6175.273831500001,6763.787258900001,55480.620783,17601.664855000003
14720.072988,17135.139675,71527.698697,39353.728278
50655.717586,47222.686096000005,41168.901209999996,43355.848652
56506.922915999996,53093.966136,53524.117429,53475.80373
50846.911007,50550.878302,66874.451289,61483.303266999996
66253.847755,67399.322916,58137.115197,67296.22409599999
45533.093815,45645.563036,36642.196617,30413.167779
63367.26875999999,64401.337438,56702.70496,60134.245048
54264.10756399999,65706.91266399999,56407.402390999996,68331.31269
62225.803439,66188.857155,50295.974051000005,49689.537049
21534.514055,28731.258938000003,42841.755632,40930.721058
55373.403954,50846.911007,65911.332445,58488.738433000006
46349.462765,49650.208554,56810.79809899999,54264.10756399999
54743.965804,52865.260728,64037.027173,62829.534754
59797.947065,51597.746613,66092.588227,59089.84656
37723.851162,40303.551846,62684.299398,53405.94791
44282.125997,41401.039403999996,36833.234817000004,31167.844363
22565.836288,21592.307385,22576.574638,20288.737239000002
88986.688758,83186.988481,64696.100255,74582.179938
43097.491898,41443.782308,49425.523881999994,47595.008746
36412.215176,33451.680437,28430.635041999998,27918.019632
49862.544682,51762.503406,61807.807609999996,65842.31336
43697.357211999995,39553.520743,39999.454928,39553.520743
58093.410518,59027.013233000005,57955.923096,56333.53387
72143.79165,62684.299398,51450.062511000004,50474.474328
60464.35447400001,57835.212109,58828.493259999996,62160.817016999994
24238.119634,28375.830920999997,52363.52693,36985.24606
58300.130347000006,65019.69950100001,60134.245048,62745.646560999994
56886.432407,58227.488301,52582.632452000005,60073.749127999996
24647.680417000003,34716.996051999995,58093.410518,61696.559027
51332.661247,46853.896507000005,66188.857155,59592.355061
71196.328424,67174.91751,59658.449988,63367.26875999999
61696.559027,55524.251003,55897.798835,57242.187731
23572.576288,17422.522763,40718.241708,35441.997629000005
63167.936939,68577.51412400001,62016.28698700001,69899.954209
20112.705645000002,22195.881437,74174.221136,54879.551618000005
68331.31269,66422.56624300001,52093.533455000004,53093.966136
73454.330017,77352.473291,75794.336751,74952.951145
47425.773653,50655.717586,48744.63814,44615.819125
61032.508388,60990.37338799999,52197.076827,58367.818631999995
41883.533158,37945.562393,56611.169484,51423.931721999994
27362.905112,31863.162283,64223.401398,60575.93788299999
42088.730731,41622.018391000005,51653.580957,49000.270279000004
59592.355061,58856.225031,55524.251003,50684.934610000004
56061.137738,41943.311259,39937.387336,37323.664345
50295.974051000005,42054.754526,45874.568157,42505.011632
58856.225031,63785.814743,52947.347519999996,56953.77607400001
42618.197853,42249.951555,54307.294012000006,55666.500446
65706.91266399999,62600.038514,50812.905127,54578.603642999995
55759.660644,54023.771038000006,53016.064732,55619.834326
30785.885047,38072.760253,64791.59267,61228.23956
34851.076418,33545.84105,33780.032565,29627.300864
52759.30656,50982.437127,46927.162498000005,49278.439813
45165.280322,51450.062511000004,39702.294449,39962.993439
64223.401398,61889.512973000004,52027.445658,59856.342927
53348.222427,54205.14953899999,58258.689969,52363.52693
66585.566366,61945.40904099999,40895.153229999996,42661.148262999995
59184.784984000005,52582.632452000005,49812.672771,43976.130301000005
62016.28698700001,61096.17914,41008.813332000005,43462.233281
60357.533028,63888.74109,48290.937144,50812.905127
53821.733142000005,52154.472905999995,59900.34976,53916.960624
61288.761612,57895.396788,51560.885962,48867.368811
27153.033813,27928.207273999997,69271.354217,58258.689969
